/usr/lib/jvm/java-8-oracle/bin/java -Xmx16G -classpath /home/christian/Documents/BachelorThesis/YCSB/conf:/home/christian/Documents/BachelorThesis/YCSB/core/target/core-0.14.0-SNAPSHOT.jar:/home/christian/Documents/BachelorThesis/YCSB/core/target/dependency/HdrHistogram-2.1.4.jar:/home/christian/Documents/BachelorThesis/YCSB/core/target/dependency/gson-2.8.2.jar:/home/christian/Documents/BachelorThesis/YCSB/core/target/dependency/htrace-core4-4.1.0-incubating.jar:/home/christian/Documents/BachelorThesis/YCSB/core/target/dependency/jackson-core-asl-1.9.4.jar:/home/christian/Documents/BachelorThesis/YCSB/core/target/dependency/jackson-mapper-asl-1.9.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/neo4j-binding-0.14.0-SNAPSHOT.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/asm-5.2.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/asm-analysis-5.2.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/asm-tree-5.2.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/asm-util-5.2.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/bcpkix-jdk15on-1.53.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/bcprov-jdk15on-1.53.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/caffeine-2.3.3.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/commons-compress-1.12.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/commons-lang3-3.5.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/commons-text-1.1.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/concurrentlinkedhashmap-lru-1.4.2.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/lucene-analyzers-common-5.5.0.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/lucene-backward-codecs-5.5.0.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/lucene-codecs-5.5.0.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/lucene-core-5.5.0.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/lucene-queryparser-5.5.0.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-codegen-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-collections-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-command-line-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-common-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-configuration-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-consistency-check-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-csv-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-compiler-2.3-2.3.12.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-compiler-3.1-3.1.6.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-compiler-3.2-3.2.9.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-compiler-3.3-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-frontend-2.3-2.3.12.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-frontend-3.1-3.1.6.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-frontend-3.2-3.2.9.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-frontend-3.3-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-ir-3.2-3.2.9.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-ir-3.3-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-cypher-logical-plans-3.3-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-dbms-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-graph-algo-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-graph-matching-3.1.6.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-graphdb-api-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-import-tool-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-index-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-io-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-jmx-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-kernel-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-logging-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-lucene-index-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-lucene-upgrade-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-primitive-collections-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-resource-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-ssl-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-udc-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-unsafe-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/neo4j-values-3.3.4.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/netty-all-4.1.21.Final.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/opencsv-2.3.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/parboiled-core-1.1.7.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/parboiled-scala_2.11-1.1.7.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/scala-library-2.11.12.jar:/home/christian/Documents/BachelorThesis/YCSB/neo4j/target/dependency/scala-reflect-2.11.12.jar com.yahoo.ycsb.Client -t -db com.yahoo.ycsb.db.neo4j.Neo4jClient -P /home/christian/Documents/BachelorThesis/notes/workloads/Insert/WorkloadsToRunWithAllDatabases/2.ProbingNodeCountNoIndex10000Nodes -s -p datasetdirectory=/home/christian/Documents/BachelorThesis/results/dataSet/2.ProbingNodeCountNoIndex10000Nodes -p neo4j.path=/home/christian/Documents/BachelorThesis/results/database -p orientdb.url=plocal:/home/christian/Documents/BachelorThesis/results/database -p outputdirectory=/home/christian/Documents/BachelorThesis/results/database -p sparksee.path=/home/christian/Documents/BachelorThesis/results/database/database.gdb -p measurement.trackjvm=true -p measurement.interval=both -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/christian/Documents/BachelorThesis/results/neo4j/2.ProbingNodeCountNoIndex10000Nodes/run/2/ -p exportfile=/home/christian/Documents/BachelorThesis/results/neo4j/2.ProbingNodeCountNoIndex10000Nodes/run/2/measure
Command line: -t -db com.yahoo.ycsb.db.neo4j.Neo4jClient -P /home/christian/Documents/BachelorThesis/notes/workloads/Insert/WorkloadsToRunWithAllDatabases/2.ProbingNodeCountNoIndex10000Nodes -s -p datasetdirectory=/home/christian/Documents/BachelorThesis/results/dataSet/2.ProbingNodeCountNoIndex10000Nodes -p neo4j.path=/home/christian/Documents/BachelorThesis/results/database -p orientdb.url=plocal:/home/christian/Documents/BachelorThesis/results/database -p outputdirectory=/home/christian/Documents/BachelorThesis/results/database -p sparksee.path=/home/christian/Documents/BachelorThesis/results/database/database.gdb -p measurement.trackjvm=true -p measurement.interval=both -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/christian/Documents/BachelorThesis/results/neo4j/2.ProbingNodeCountNoIndex10000Nodes/run/2/ -p exportfile=/home/christian/Documents/BachelorThesis/results/neo4j/2.ProbingNodeCountNoIndex10000Nodes/run/2/measureYCSB Client 0.14.0-SNAPSHOT

Loading workload...
GraphDataGenerator creating RECREATOR.
RandomGraphComponentGenerator creating RECREATOR.
OperationOrderGenerator creating RECREATOR.
Starting test.
2018-04-22 22:33:40:351 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2018-04-22 22:33:50:334 10 sec: 28 operations; 2.8 current ops/sec; est completion in 59 minutes [THREAD_COUNT: Count=1, Max=3, Min=3, Avg=3, 90=3, 99=3, 99.9=3, 99.99=3] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=1, Max=1979391, Min=1978368, Avg=1978880, 90=1979391, 99=1979391, 99.9=1979391, 99.99=1979391] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=15, Min=15, Avg=15, 90=15, 99=15, 99.9=15, 99.99=15] [INSERTNode: Count=29, Max=384511, Min=56384, Avg=132191.45, 90=181503, 99=384511, 99.9=384511, 99.99=384511] [INSERT: Count=65, Max=384511, Min=55424, Avg=122871.88, 90=181503, 99=249087, 99.9=384511, 99.99=384511] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=36, Max=213119, Min=55424, Avg=115364.44, 90=162815, 99=213119, 99.9=213119, 99.99=213119] [Intended-INITIALISE: Count=1, Max=1979391, Min=1978368, Avg=1978880, 90=1979391, 99=1979391, 99.9=1979391, 99.99=1979391] [Intended-INSERTNode: Count=29, Max=384511, Min=56384, Avg=132191.45, 90=181503, 99=384511, 99.9=384511, 99.99=384511] [Intended-INSERT: Count=65, Max=384511, Min=55424, Avg=122871.88, 90=181503, 99=249087, 99.9=384511, 99.99=384511] [Intended-INSERTEdge: Count=36, Max=213119, Min=55424, Avg=115364.44, 90=162815, 99=213119, 99.9=213119, 99.99=213119] 
2018-04-22 22:34:00:334 20 sec: 66 operations; 3.8 current ops/sec; est completion in 50 minutes [THREAD_COUNT: Count=1, Max=11, Min=11, Avg=11, 90=11, 99=11, 99.9=11, 99.99=11] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=3, Min=3, Avg=3, 90=3, 99=3, 99.9=3, 99.99=3] [USED_MEM_MB: Count=1, Max=64, Min=64, Avg=64, 90=64, 99=64, 99.9=64, 99.99=64] [INSERTNode: Count=37, Max=161663, Min=60608, Avg=108494.27, 90=141311, 99=161663, 99.9=161663, 99.99=161663] [INSERT: Count=89, Max=212735, Min=60608, Avg=111545.17, 90=151295, 99=172031, 99.9=212735, 99.99=212735] [GCS_TIME: Count=1, Max=38, Min=38, Avg=38, 90=38, 99=38, 99.9=38, 99.99=38] [INSERTEdge: Count=52, Max=212735, Min=60736, Avg=113716, 90=151551, 99=172031, 99.9=212735, 99.99=212735] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=37, Max=161663, Min=60608, Avg=108494.27, 90=141311, 99=161663, 99.9=161663, 99.99=161663] [Intended-INSERT: Count=89, Max=212735, Min=60608, Avg=111545.17, 90=151295, 99=172031, 99.9=212735, 99.99=212735] [Intended-INSERTEdge: Count=52, Max=212735, Min=60736, Avg=113716, 90=151551, 99=172031, 99.9=212735, 99.99=212735] 
2018-04-22 22:34:10:334 30 sec: 104 operations; 3.8 current ops/sec; est completion in 47 minutes [THREAD_COUNT: Count=1, Max=11, Min=11, Avg=11, 90=11, 99=11, 99.9=11, 99.99=11] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=70, Min=70, Avg=70, 90=70, 99=70, 99.9=70, 99.99=70] [INSERTNode: Count=39, Max=216703, Min=60544, Avg=105413.33, 90=141567, 99=216703, 99.9=216703, 99.99=216703] [INSERT: Count=90, Max=429823, Min=60544, Avg=111638.58, 90=141695, 99=216703, 99.9=429823, 99.99=429823] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=51, Max=429823, Min=60608, Avg=116399.06, 90=147327, 99=191871, 99.9=429823, 99.99=429823] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=39, Max=216703, Min=60544, Avg=105413.33, 90=141567, 99=216703, 99.9=216703, 99.99=216703] [Intended-INSERT: Count=90, Max=429823, Min=60544, Avg=111638.58, 90=141695, 99=216703, 99.9=429823, 99.99=429823] [Intended-INSERTEdge: Count=51, Max=429823, Min=60608, Avg=116399.06, 90=147327, 99=191871, 99.9=429823, 99.99=429823] 
2018-04-22 22:34:20:334 40 sec: 144 operations; 4 current ops/sec; est completion in 45 minutes [THREAD_COUNT: Count=1, Max=11, Min=11, Avg=11, 90=11, 99=11, 99.9=11, 99.99=11] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=1, Min=1, Avg=1, 90=1, 99=1, 99.9=1, 99.99=1] [USED_MEM_MB: Count=1, Max=29, Min=29, Avg=29, 90=29, 99=29, 99.9=29, 99.99=29] [INSERTNode: Count=39, Max=161919, Min=60736, Avg=104968.62, 90=131711, 99=161919, 99.9=161919, 99.99=161919] [INSERT: Count=92, Max=374015, Min=60736, Avg=108238.61, 90=141439, 99=182015, 99.9=374015, 99.99=374015] [GCS_TIME: Count=1, Max=6, Min=6, Avg=6, 90=6, 99=6, 99.9=6, 99.99=6] [INSERTEdge: Count=53, Max=374015, Min=60736, Avg=110644.83, 90=141439, 99=182015, 99.9=374015, 99.99=374015] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=39, Max=161919, Min=60736, Avg=104968.62, 90=131711, 99=161919, 99.9=161919, 99.99=161919] [Intended-INSERT: Count=92, Max=374015, Min=60736, Avg=108240, 90=141439, 99=182015, 99.9=374015, 99.99=374015] [Intended-INSERTEdge: Count=53, Max=374015, Min=60736, Avg=110647.25, 90=141439, 99=182015, 99.9=374015, 99.99=374015] 
2018-04-22 22:34:30:334 50 sec: 184 operations; 4 current ops/sec; est completion in 44 minutes [THREAD_COUNT: Count=1, Max=11, Min=11, Avg=11, 90=11, 99=11, 99.9=11, 99.99=11] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=37, Min=37, Avg=37, 90=37, 99=37, 99.9=37, 99.99=37] [INSERTNode: Count=41, Max=151679, Min=60672, Avg=102437.85, 90=131455, 99=151679, 99.9=151679, 99.99=151679] [INSERT: Count=94, Max=232447, Min=60608, Avg=105787.91, 90=131583, 99=161663, 99.9=232447, 99.99=232447] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=53, Max=232447, Min=60608, Avg=108379.47, 90=141695, 99=161663, 99.9=232447, 99.99=232447] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=41, Max=151679, Min=60672, Avg=102437.85, 90=131455, 99=151679, 99.9=151679, 99.99=151679] [Intended-INSERT: Count=94, Max=232447, Min=60608, Avg=105787.91, 90=131583, 99=161663, 99.9=232447, 99.99=232447] [Intended-INSERTEdge: Count=53, Max=232447, Min=60608, Avg=108379.47, 90=141695, 99=161663, 99.9=232447, 99.99=232447] 
2018-04-22 22:34:40:334 60 sec: 224 operations; 4 current ops/sec; est completion in 43 minutes [THREAD_COUNT: Count=1, Max=11, Min=11, Avg=11, 90=11, 99=11, 99.9=11, 99.99=11] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=45, Min=45, Avg=45, 90=45, 99=45, 99.9=45, 99.99=45] [INSERTNode: Count=39, Max=161919, Min=60704, Avg=110261.33, 90=137855, 99=161919, 99.9=161919, 99.99=161919] [INSERT: Count=92, Max=252671, Min=60704, Avg=108758.43, 90=137855, 99=182015, 99.9=252671, 99.99=252671] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=53, Max=252671, Min=60768, Avg=107652.53, 90=135295, 99=182015, 99.9=252671, 99.99=252671] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=39, Max=161919, Min=60704, Avg=110261.33, 90=137855, 99=161919, 99.9=161919, 99.99=161919] [Intended-INSERT: Count=92, Max=252671, Min=60704, Avg=108758.43, 90=137855, 99=182015, 99.9=252671, 99.99=252671] [Intended-INSERTEdge: Count=53, Max=252671, Min=60768, Avg=107652.53, 90=135295, 99=182015, 99.9=252671, 99.99=252671] 
2018-04-22 22:34:50:334 70 sec: 263 operations; 3.9 current ops/sec; est completion in 43 minutes [THREAD_COUNT: Count=1, Max=11, Min=11, Avg=11, 90=11, 99=11, 99.9=11, 99.99=11] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=54, Min=54, Avg=54, 90=54, 99=54, 99.9=54, 99.99=54] [INSERTNode: Count=40, Max=171903, Min=60800, Avg=104262.4, 90=131583, 99=171903, 99.9=171903, 99.99=171903] [INSERT: Count=93, Max=343551, Min=60576, Avg=107700.65, 90=141567, 99=171903, 99.9=343551, 99.99=343551] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=53, Max=343551, Min=60576, Avg=110295.55, 90=141695, 99=171775, 99.9=343551, 99.99=343551] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=40, Max=171903, Min=60800, Avg=104262.4, 90=131583, 99=171903, 99.9=171903, 99.99=171903] [Intended-INSERT: Count=93, Max=343551, Min=60576, Avg=107700.65, 90=141567, 99=171903, 99.9=343551, 99.99=343551] [Intended-INSERTEdge: Count=53, Max=343551, Min=60576, Avg=110295.55, 90=141695, 99=171775, 99.9=343551, 99.99=343551] 
2018-04-22 22:35:00:334 80 sec: 302 operations; 3.9 current ops/sec; est completion in 42 minutes [THREAD_COUNT: Count=1, Max=10, Min=10, Avg=10, 90=10, 99=10, 99.9=10, 99.99=10] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=63, Min=63, Avg=63, 90=63, 99=63, 99.9=63, 99.99=63] [INSERTNode: Count=39, Max=172031, Min=60768, Avg=110523.49, 90=141439, 99=172031, 99.9=172031, 99.99=172031] [INSERT: Count=90, Max=364031, Min=60640, Avg=110287.47, 90=141439, 99=231935, 99.9=364031, 99.99=364031] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=51, Max=364031, Min=60640, Avg=110106.98, 90=132863, 99=231935, 99.9=364031, 99.99=364031] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=39, Max=172031, Min=60768, Avg=110523.49, 90=141439, 99=172031, 99.9=172031, 99.99=172031] [Intended-INSERT: Count=90, Max=364031, Min=60640, Avg=110287.47, 90=141439, 99=231935, 99.9=364031, 99.99=364031] [Intended-INSERTEdge: Count=51, Max=364031, Min=60640, Avg=110106.98, 90=132863, 99=231935, 99.9=364031, 99.99=364031] 
2018-04-22 22:35:10:334 90 sec: 341 operations; 3.9 current ops/sec; est completion in 42 minutes [THREAD_COUNT: Count=1, Max=10, Min=10, Avg=10, 90=10, 99=10, 99.9=10, 99.99=10] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=73, Min=73, Avg=73, 90=73, 99=73, 99.9=73, 99.99=73] [INSERTNode: Count=38, Max=151935, Min=60672, Avg=109895.16, 90=141695, 99=151935, 99.9=151935, 99.99=151935] [INSERT: Count=91, Max=262911, Min=60640, Avg=109983.3, 90=141567, 99=207359, 99.9=262911, 99.99=262911] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=53, Max=262911, Min=60640, Avg=110046.49, 90=141567, 99=207359, 99.9=262911, 99.99=262911] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=38, Max=151935, Min=60672, Avg=109895.16, 90=141695, 99=151935, 99.9=151935, 99.99=151935] [Intended-INSERT: Count=91, Max=262911, Min=60640, Avg=109983.3, 90=141567, 99=207359, 99.9=262911, 99.99=262911] [Intended-INSERTEdge: Count=53, Max=262911, Min=60640, Avg=110046.49, 90=141567, 99=207359, 99.9=262911, 99.99=262911] 
2018-04-22 22:35:20:334 100 sec: 382 operations; 4.1 current ops/sec; est completion in 41 minutes [THREAD_COUNT: Count=1, Max=10, Min=10, Avg=10, 90=10, 99=10, 99.9=10, 99.99=10] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [USED_MEM_MB: Count=1, Max=82, Min=82, Avg=82, 90=82, 99=82, 99.9=82, 99.99=82] [INSERTNode: Count=42, Max=182143, Min=60736, Avg=99661.71, 90=121535, 99=182143, 99.9=182143, 99.99=182143] [INSERT: Count=97, Max=202367, Min=60608, Avg=103620.29, 90=131455, 99=182143, 99.9=202367, 99.99=202367] [GCS_TIME: Count=1, Max=0, Min=0, Avg=0, 90=0, 99=0, 99.9=0, 99.99=0] [INSERTEdge: Count=55, Max=202367, Min=60608, Avg=106643.2, 90=141695, 99=172031, 99.9=202367, 99.99=202367] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=42, Max=182143, Min=60736, Avg=99661.71, 90=121535, 99=182143, 99.9=182143, 99.99=182143] [Intended-INSERT: Count=97, Max=202367, Min=60608, Avg=103620.29, 90=131455, 99=182143, 99.9=202367, 99.99=202367] [Intended-INSERTEdge: Count=55, Max=202367, Min=60608, Avg=106643.2, 90=141695, 99=172031, 99.9=202367, 99.99=202367] 
2018-04-22 22:35:30:334 110 sec: 423 operations; 4.1 current ops/sec; est completion in 41 minutes [THREAD_COUNT: Count=1, Max=10, Min=10, Avg=10, 90=10, 99=10, 99.9=10, 99.99=10] [SYS_LOAD_AVG: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] [INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [GCS: Count=1, Max=1, Min=1, Avg=1, 90=1, 99=1, 99.9=1, 99.99=1] [USED_MEM_MB: Count=1, Max=27, Min=27, Avg=27, 90=27, 99=27, 99.9=27, 99.99=27] [INSERTNode: Count=40, Max=192127, Min=60704, Avg=106016.4, 90=131711, 99=192127, 99.9=192127, 99.99=192127] [INSERT: Count=93, Max=212479, Min=60704, Avg=107208.09, 90=141695, 99=192127, 99.9=212479, 99.99=212479] [GCS_TIME: Count=1, Max=3, Min=3, Avg=3, 90=3, 99=3, 99.9=3, 99.99=3] [INSERTEdge: Count=53, Max=212479, Min=60736, Avg=108107.47, 90=141695, 99=181887, 99.9=212479, 99.99=212479] [Intended-INITIALISE: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] [Intended-INSERTNode: Count=40, Max=192127, Min=60704, Avg=106016.4, 90=131711, 99=192127, 99.9=192127, 99.99=192127] [Intended-INSERT: Count=93, Max=212479, Min=60704, Avg=107208.09, 90=141695, 99=192127, 99.9=212479, 99.99=212479] [Intended-INSERTEdge: Count=53, Max=212479, Min=60736, Avg=108107.47, 90=141695, 99=181887, 99.9=212479, 99.99=212479] 
